Ticker,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
INDUSINDBK.NS,0.00024159848566564717,0.00018689978768222985,0.000113247185440726,0.00011942901278223202,0.00028793751656668243,0.000133461361554536,0.0002566783434036752,0.000272144516105293,0.00014714196625260966,0.00013109246619160138,0.00015059833231367023,0.0001046232144260739,7.148278888229081e-05,0.00011293482026267656,5.8002567503176537e-05,0.00017538426374628314,0.00018870300282816408,7.839887668608109e-05,0.0001781392667215893,0.0001555223711145821,0.00022031032363257073,9.893054995624266e-05,0.00024241445338241092,0.0006741054484977927,9.976888608430223e-05,0.00010009546536862257,0.00018705484084781355,0.0001928601013965207,0.00018545082761387599,0.0001670854619557159,7.629171846379523e-05,0.0001079382724841154,0.00011502933079118379,0.00010174421023468405,0.0001252157478145392,0.0002305319993688967,0.00030091274114990856,8.78639940657422e-05,0.00014208732920901115,0.0002340912416183565,0.00018003125290066808,7.602336736373154e-05,9.32051460817607e-05,0.00013556693619251917,0.00016562219874328982,0.0001608109410078292,8.474014823079199e-05
INFY.NS,0.00010084841568793826,8.098051003776304e-05,6.55802747434008e-05,6.01462031756141e-05,8.534580457371652e-05,5.6066159685202115e-05,8.004904053696565e-05,9.286229834503315e-05,5.7307226343716426e-05,6.239320416756569e-05,5.449654405668725e-05,5.5201663944570576e-05,4.811488417774159e-05,4.6437363415508606e-05,5.4624862641570824e-05,5.711456069282178e-05,6.845809654636689e-05,0.0001610259692914675,6.890896039722537e-05,6.535853683646945e-05,0.00011795136582097686,5.6654978383985024e-05,8.366214363849273e-05,9.976888608430223e-05,0.0002856711576069556,4.487041562795532e-05,6.989470427656291e-05,7.523641269930284e-05,6.834450735290677e-05,6.32676942833898e-05,5.044737274772488e-05,5.0505941166574625e-05,6.376974135491034e-05,3.470902415655096e-05,7.861862772818486e-05,7.376136251828748e-05,7.747757020385331e-05,5.68898663422088e-05,7.786660900682619e-05,0.00010510537692348685,8.043585415335602e-05,0.00014278047610074884,0.00016258824410047776,6.318905416115559e-05,6.758261285331571e-05,6.965984776093122e-05,0.00013670023393580157
ITC.NS,0.00011108297704303535,9.901535898177588e-05,6.246057138478047e-05,5.5098230447549464e-05,9.237017659610659e-05,6.566330193669288e-05,9.755698903541232e-05,9.132063880280351e-05,9.51696813471582e-05,7.112282930723073e-05,9.150018306374312e-05,5.9150221573617955e-05,4.959446171318368e-05,7.605008273717424e-05,3.760505798156662e-05,7.378345922220503e-05,8.781600758848644e-05,4.585333875774757e-05,6.717083982388998e-05,7.333211414772236e-05,0.00011451717681542133,5.564486955020207e-05,9.748868659435335e-05,0.00010009546536862257,4.487041562795532e-05,0.00026281382047111973,7.413569711564653e-05,8.730480227271506e-05,9.309460344817054e-05,7.042783671915545e-05,4.128882942630481e-05,6.775902759439668e-05,8.874720796484803e-05,6.0362139830180586e-05,7.074225195215643e-05,0.00011402928977837771,9.4148502011874e-05,5.7608099728153424e-05,8.047519692907211e-05,0.00012764272529140047,0.00010569411244708952,4.405203050236251e-05,5.340065627879047e-05,7.475031268092641e-05,7.8753735032568e-05,7.47468621044266e-05,4.988095659193045e-05
KOTAKBANK.NS,0.0001546819962796603,0.0001306495918324346,8.934333611848535e-05,9.187784955779335e-05,0.00016403085039753946,9.035389885108375e-05,0.00015509477211828455,0.0001814216099409696,9.41652933667722e-05,7.415787950922297e-05,9.497984890807408e-05,7.667525432983324e-05,5.327966441328018e-05,6.37981343380451e-05,4.760111939853048e-05,0.00011776340834168137,0.00011597823475043131,5.4724383424460855e-05,0.00014649291708596893,9.854161287339193e-05,0.0001343959525339146,7.110956346609315e-05,0.00015383471294601423,0.00018705484084781355,6.989470427656291e-05,7.413569711564653e-05,0.00028280032710246224,0.0001231125963089343,0.00011437466690602383,0.00011578903581167951,5.18219301381128e-05,7.412309857819382e-05,7.454763281466904e-05,6.512699160314364e-05,0.0001084813572350008,0.00013387660517701804,0.00017322411953175695,6.958858206757648e-05,0.00010935692841212817,0.00013751944226220937,0.0001011529079142558,5.5315429684682415e-05,7.025581003428735e-05,9.735981285180771e-05,0.0001085973487629393,0.00010974287058818837,5.4617758377961005e-05
LT.NS,0.0001902112600520203,0.00016434857449359257,9.308434710826205e-05,9.119248163906997e-05,0.00018434531405930112,9.873929412879253e-05,0.00015487699889835213,0.0001610184090374718,0.00015375664407136336,9.677764689359316e-05,0.00012348702916012392,8.38519439661949e-05,6.774667965864472e-05,9.688060028190892e-05,5.8510413525756166e-05,0.00013276739906005402,0.00015011049907842907,6.239854656192453e-05,0.00011757453623521611,0.00011335773340480639,0.00019584808485578279,6.491755795626591e-05,0.00017977228209854166,0.0001928601013965207,7.523641269930284e-05,8.730480227271506e-05,0.0001231125963089343,0.00028752940197654,0.0001402430779813824,0.00013224202239852842,5.417327682809671e-05,9.562956972251321e-05,0.00011331794523728161,7.841804095391754e-05,0.00010530951191152065,0.00018483803333316784,0.00018917022114689762,8.125914558756123e-05,0.00012182977844541735,0.0001911348867598674,0.00016655617146877426,6.141339892906168e-05,8.681228181226715e-05,0.00011339340601808344,0.00011965726343542472,0.00014083422875623664,6.893852351484299e-05
M&M.NS,0.00018955915386200807,0.0001450585596835112,9.652308118397207e-05,9.565970754138215e-05,0.0001636683379907692,0.00012739096708264534,0.00016105059511978666,0.00017156086634820928,0.00013595847938637593,0.00010068348185885456,0.00012444692421627624,7.900722434933331e-05,8.262215195395209e-05,9.530881689429505e-05,6.265072932263228e-05,0.0001668040514208428,0.00015192560066797027,7.316727673003429e-05,0.00011069734144236974,0.0001511166953532085,0.000183479498208234,6.418811726756331e-05,0.0001561430967805181,0.00018545082761387599,6.834450735290677e-05,9.309460344817054e-05,0.00011437466690602383,0.0001402430779813824,0.00036375773888928855,0.00016780728314989236,5.716901224368362e-05,9.432973095520568e-05,0.00010654230928385125,7.807810695215704e-05,0.00011371477924921203,0.0001626769325544098,0.0001855761544180781,8.51626598133965e-05,0.00012630126124924397,0.00023886554847699564,0.00015506500574205274,6.510155126356076e-05,8.580561410821885e-05,0.00012243140392198242,0.00011976778935490386,0.00013390553342650932,7.181969859300187e-05
MARUTI.NS,0.0001873456363405526,0.00014419691764902125,9.128353600551573e-05,0.00011710585145334462,0.00017080079442657455,0.00013275845317020592,0.00015854923213664624,0.0001814621178695121,0.0001327913558900733,9.241129346451581e-05,0.00011822430722887912,9.597145377638866e-05,6.168049392389524e-05,8.307608455148637e-05,4.8244928198358446e-05,0.0001796622205006226,0.0001460906662618603,7.036713755978039e-05,0.00010599834139253433,0.0001607934080122294,0.00017127343055328443,8.283446053343903e-05,0.00015755747066617732,0.0001670854619557159,6.32676942833898e-05,7.042783671915545e-05,0.00011578903581167951,0.00013224202239852842,0.00016780728314989236,0.000317889208897934,6.727101284293823e-05,9.027279613416522e-05,0.0001031627377399017,6.436700068229812e-05,0.00011845693482099148,0.0001517486086880494,0.00017941518083150566,7.281099322091003e-05,0.00013311618285971366,0.00021342474378872403,0.00014952688705393167,6.228605351908054e-05,7.857112536709136e-05,0.00013189927380471416,0.00011591193824598863,0.00013767520232132026,6.453639858830138e-05
NESTLEIND.NS,9.546984628621665e-05,6.432544554676499e-05,6.910206940005309e-05,8.219496665752632e-05,6.181553882049567e-05,5.2300343992553115e-05,7.133697991254733e-05,7.61401734846049e-05,5.131195042659183e-05,4.6090838019699425e-05,5.648702922603375e-05,9.454077333649479e-05,4.0358932539189493e-05,3.375965606228783e-05,5.033605858086262e-05,5.960959992668374e-05,7.19580763559744e-05,5.238042522651652e-05,4.778916815589207e-05,5.588474424904329e-05,7.281493101390137e-05,9.002501912176787e-05,6.0313340469886886e-05,7.629171846379523e-05,5.044737274772488e-05,4.128882942630481e-05,5.18219301381128e-05,5.417327682809671e-05,5.716901224368362e-05,6.727101284293823e-05,0.00022124034224569355,3.78605893059139e-05,4.3366307227187455e-05,3.1167127306950424e-05,6.551265002244028e-05,4.836947281860954e-05,6.934660984030005e-05,4.4363599855492374e-05,8.321291936713268e-05,6.35900230931769e-05,5.846225158478857e-05,4.342578789011048e-05,5.513571206942358e-05,8.121013088507695e-05,6.614340073337996e-05,6.717551677019904e-05,4.7546211216790235e-05
NTPC.NS,0.00014757236839775902,0.00012027983751446413,5.6810452710493394e-05,5.394489102231892e-05,0.00011248317020970373,6.600541083776241e-05,0.00010151903389130414,0.00010275659104671922,0.00012301780217501197,7.33550238237057e-05,0.0001060004197051405,4.6262285462885635e-05,5.88965258939492e-05,0.00012345780095571958,4.524505955851578e-05,8.36950919896791e-05,0.00010095916598718375,5.734249579814581e-05,6.388142988279719e-05,7.745774745121059e-05,0.00015428086612514659,3.632192974314696e-05,0.00011034205792201427,0.0001079382724841154,5.0505941166574625e-05,6.775902759439668e-05,7.412309857819382e-05,9.562956972251321e-05,9.432973095520568e-05,9.027279613416522e-05,3.78605893059139e-05,0.000267727296602825,0.000137788131950418,0.00012358917126729753,7.397952316924282e-05,0.0001228306876101994,0.00011469265726806505,6.94323531640004e-05,9.19474080800464e-05,0.00014615287303080908,0.00012415874420942564,3.9960818982293485e-05,6.458810931550566e-05,7.696703208796953e-05,8.290608177992315e-05,8.611330756294746e-05,5.110465311867856e-05
ONGC.NS,0.00018277345346797376,0.00014042789461355144,7.394322426566365e-05,4.5455272978973665e-05,0.00012645670114127706,8.955115648632955e-05,0.00011314562983592273,0.0001170516553175948,0.00016760362498142913,8.657021188249939e-05,0.0001596528994892706,5.831928680812089e-05,6.705312305048434e-05,0.000171694104405648,5.737134385637587e-05,9.181362161020857e-05,0.00011863932427355538,7.722661569308784e-05,6.014862807432788e-05,9.371914212187894e-05,0.00021910620624980752,4.426665089722308e-05,0.00013253194695089806,0.00011502933079118379,6.376974135491034e-05,8.874720796484803e-05,7.454763281466904e-05,0.00011331794523728161,0.00010654230928385125,0.0001031627377399017,4.3366307227187455e-05,0.000137788131950418,0.0004477939180817678,9.432173380071447e-05,0.00012870559725589194,0.0001520768241211555,0.00013622513585217515,8.081358457475382e-05,0.00010081833323460252,0.00019241198879414284,0.00018140547690182602,6.0778713361153385e-05,8.39844313380199e-05,8.505029287514156e-05,9.112709269654136e-05,9.62332173683896e-05,7.988670061211832e-05
POWERGRID.NS,0.00011519344841154731,8.801857626532459e-05,4.895824735990468e-05,4.224419432856386e-05,8.36529640720521e-05,5.39950563136281e-05,7.616975074655295e-05,7.437796937659014e-05,9.321031257068405e-05,6.293543771218768e-05,8.845514846966937e-05,3.269813815615525e-05,4.46011223274467e-05,8.132019964650309e-05,3.352977108105909e-05,6.336256015818883e-05,8.444023612885118e-05,4.444520015705265e-05,5.4945792406123536e-05,6.723354788205648e-05,0.00010654421532942142,2.9269058957222067e-05,8.901806488234886e-05,0.00010174421023468405,3.470902415655096e-05,6.0362139830180586e-05,6.512699160314364e-05,7.841804095391754e-05,7.807810695215704e-05,6.436700068229812e-05,3.1167127306950424e-05,0.00012358917126729753,9.432173380071447e-05,0.0002364714564525603,6.058146540373356e-05,9.451332149680687e-05,0.00010482962190210674,4.625843861771347e-05,6.56437834708129e-05,0.00011514407072486078,8.747998734888687e-05,3.3679059107351975e-05,4.30738781243897e-05,6.243251672870731e-05,7.409941863464924e-05,6.440044852509447e-05,4.285280063636161e-05
RELIANCE.NS,0.00017826719568121062,0.0001412491333039909,8.27855278731829e-05,9.082869833652673e-05,0.00013684042461199002,8.913636777545708e-05,0.00013375206777384237,0.00014170319320562548,0.00012300456232530702,9.352466638440878e-05,0.0001252754072880677,8.28077129278785e-05,5.293632417199706e-05,9.533792928368104e-05,6.714951802432956e-05,0.00010903482357807407,0.0001157361374689918,8.181724266755217e-05,0.00010209639362563966,9.667376725197132e-05,0.00016117884922298238,7.025224002039321e-05,0.0001336386739580011,0.0001252157478145392,7.861862772818486e-05,7.074225195215643e-05,0.0001084813572350008,0.00010530951191152065,0.00011371477924921203,0.00011845693482099148,6.551265002244028e-05,7.397952316924282e-05,0.00012870559725589194,6.058146540373356e-05,0.000317486640972375,0.00013430744332987288,0.00013921033987904948,8.361891522564718e-05,0.0001193585448740856,0.0001680805207419669,0.00014335471343450366,7.175886651126105e-05,9.017606198672092e-05,9.722271822931291e-05,0.00011553894688116174,0.00010907250229484805,7.119434464363653e-05
SBIN.NS,0.0002703258974642929,0.00021017743522966565,9.550778858746507e-05,8.817044173369416e-05,0.0002658422456012249,0.00010341232284394553,0.00019218866819938724,0.0002091357428705459,0.00018179978749423205,0.00011782804385184137,0.00016057824853820942,8.211541509363944e-05,7.549208898933102e-05,0.000131233853195448,5.961217893267833e-05,0.0001465500884105614,0.00018130906223609694,6.326611796870508e-05,0.00013272136478700204,0.00011988604148327646,0.00024723104402136993,6.217279981732881e-05,0.0002988180697825643,0.0002305319993688967,7.376136251828748e-05,0.00011402928977837771,0.00013387660517701804,0.00018483803333316784,0.0001626769325544098,0.0001517486086880494,4.836947281860954e-05,0.0001228306876101994,0.0001520768241211555,9.451332149680687e-05,0.00013430744332987288,0.00046851624836027043,0.0002278252453302365,9.174921367627365e-05,0.00014857977144391938,0.000248871587974175,0.00022046138312607487,5.792249271095636e-05,9.189378894940109e-05,0.00012093651252559528,0.0001297208510229183,0.00016524280260770208,6.907406300192599e-05
SHRIRAMFIN.NS,0.00024705635751491817,0.00019952064721296965,0.00010499441373950004,0.00010486304360416192,0.00026656897594990603,0.0001124217590503792,0.0002382333496364916,0.0002812149704347505,0.0001960349596241478,0.00012444202283296056,0.00014793748770928778,9.818590884630896e-05,6.0772860647490985e-05,0.0001191639353018335,5.8900773274111866e-05,0.00018807988592272392,0.00018885714353309222,7.005559246125686e-05,0.0001540748141291991,0.00014496491030546515,0.0002291174854639948,6.810034295652467e-05,0.00024968295013201634,0.00030091274114990856,7.747757020385331e-05,9.4148502011874e-05,0.00017322411953175695,0.00018917022114689762,0.0001855761544180781,0.00017941518083150566,6.934660984030005e-05,0.00011469265726806505,0.00013622513585217515,0.00010482962190210674,0.00013921033987904948,0.0002278252453302365,0.000773877029032869,0.00010437748656747783,0.00017770043326444657,0.00026038799367917236,0.0002024281628118209,8.066446107027525e-05,0.00010049064447870977,0.0001664593529900739,0.00016626686194091113,0.00016315336232662086,7.460011148445959e-05
SUNPHARMA.NS,0.0001563877983331093,0.00010805240885343069,9.168922605943951e-05,5.2957766172994435e-05,8.899209010517073e-05,6.6942496259316e-05,9.317609971824972e-05,8.962559578585671e-05,9.211978960806534e-05,6.727719612047305e-05,8.263801458791537e-05,6.292912361146372e-05,0.00013465665940099844,7.209387231436678e-05,0.00012712977608518092,7.558720587551708e-05,0.00011131194538939315,5.9269499641086627e-05,5.669136779515405e-05,6.805148299556465e-05,0.00012897300523221475,5.4580760165604504e-05,8.835985954549394e-05,8.78639940657422e-05,5.68898663422088e-05,5.7608099728153424e-05,6.958858206757648e-05,8.125914558756123e-05,8.51626598133965e-05,7.281099322091003e-05,4.4363599855492374e-05,6.94323531640004e-05,8.081358457475382e-05,4.625843861771347e-05,8.361891522564718e-05,9.174921367627365e-05,0.00010437748656747783,0.00036059694889458544,0.00010536586800097099,0.0001286282144137402,0.00011991115668394083,4.836495402528002e-05,8.215821510718369e-05,7.09942307833221e-05,7.140033946344885e-05,8.212149275783396e-05,5.839397678199736e-05
TATACONSUM.NS,0.00021813632117461372,0.00016494562597103385,0.00011428830141804737,0.00010959835517820947,0.00014362853623738607,9.479121492686211e-05,0.00016212607784930392,0.00017670648731407307,0.00015537189647414808,9.865055606359938e-05,0.00012849578467426074,0.00011638070923775562,9.10560133963079e-05,8.406416253190777e-05,7.509457471474449e-05,0.00013307605175776426,0.00014809217314555205,8.037967023021956e-05,8.890112539564117e-05,0.00010543903529414955,0.0001790635735130944,8.687113254653068e-05,0.00013563995535809066,0.00014208732920901115,7.786660900682619e-05,8.047519692907211e-05,0.00010935692841212817,0.00012182977844541735,0.00012630126124924397,0.00013311618285971366,8.321291936713268e-05,9.19474080800464e-05,0.00010081833323460252,6.56437834708129e-05,0.0001193585448740856,0.00014857977144391938,0.00017770043326444657,0.00010536586800097099,0.00038594880224989694,0.0001972388698343418,0.00016667271927632647,6.708856998792403e-05,0.00010411730284310905,0.00012722137901690822,0.0001268588858427435,0.00013537468419847775,7.173421892873244e-05
TATAMOTORS.NS,0.00030821900965179443,0.00022646224277288402,0.00012231922285759297,0.00011307540369442855,0.00022805249107601754,0.0001562424162506084,0.00020414015044532157,0.0002266854047753005,0.00022355658348033043,0.00013845973169508284,0.000178685208324046,8.704911412898189e-05,8.723626185311935e-05,0.000155442810247347,7.29022085408408e-05,0.00020144244108805123,0.00020528741643387248,0.00010890617289371252,0.00013151115350452488,0.00018458349061326704,0.0003098033061952731,6.789493172975061e-05,0.00021951660677801475,0.0002340912416183565,0.00010510537692348685,0.00012764272529140047,0.00013751944226220937,0.0001911348867598674,0.00023886554847699564,0.00021342474378872403,6.35900230931769e-05,0.00014615287303080908,0.00019241198879414284,0.00011514407072486078,0.0001680805207419669,0.000248871587974175,0.00026038799367917236,0.0001286282144137402,0.0001972388698343418,0.0007333350951840748,0.0002768575892194481,9.523179100482556e-05,0.00012297584397172738,0.00017994652574887749,0.00016623560588484987,0.00017596982634825317,0.00011066758972985804
TATASTEEL.NS,0.0002497883574449362,0.0001967450073469609,0.00010802339801463177,9.131362635865183e-05,0.00018908717457192392,0.00010479484602497053,0.00018371044604056723,0.00017608834550944516,0.00017193362961892978,0.00010838469597638401,0.00015409489286886778,8.841532097158831e-05,8.2204368405524e-05,0.00014570249529858632,7.697187023302414e-05,0.0001463146221947184,0.00018739559646132665,8.388260153265139e-05,0.00010818725076318206,0.0001121560164513636,0.00038654192098263836,6.071351236411224e-05,0.0002052538644738158,0.00018003125290066808,8.043585415335602e-05,0.00010569411244708952,0.0001011529079142558,0.00016655617146877426,0.00015506500574205274,0.00014952688705393167,5.846225158478857e-05,0.00012415874420942564,0.00018140547690182602,8.747998734888687e-05,0.00014335471343450366,0.00022046138312607487,0.0002024281628118209,0.00011991115668394083,0.00016667271927632647,0.0002768575892194481,0.001008839643801183,7.019242302919634e-05,8.489108908153254e-05,0.0001259933914288337,0.00012072352214611151,0.00016044007845585564,7.614399594902499e-05
TCS.NS,9.409668987200231e-05,7.292853142048145e-05,5.489641625394197e-05,5.100025767486096e-05,6.675402679812294e-05,5.373709402179011e-05,6.435300573663018e-05,7.138926827801065e-05,5.315288381191595e-05,4.929414692133211e-05,4.7214720190637364e-05,4.703917524004315e-05,4.116259470246536e-05,4.613605261724539e-05,3.612092587339034e-05,4.8993024405525855e-05,6.428065171372391e-05,0.00013594810380026932,5.631443424595127e-05,6.253612362619016e-05,9.217730952304936e-05,5.1900653360504304e-05,6.436534425960637e-05,7.602336736373154e-05,0.00014278047610074884,4.405203050236251e-05,5.5315429684682415e-05,6.141339892906168e-05,6.510155126356076e-05,6.228605351908054e-05,4.342578789011048e-05,3.9960818982293485e-05,6.0778713361153385e-05,3.3679059107351975e-05,7.175886651126105e-05,5.792249271095636e-05,8.066446107027525e-05,4.836495402528002e-05,6.708856998792403e-05,9.523179100482556e-05,7.019242302919634e-05,0.0002243186735112902,0.00013432405371781214,6.036740484468692e-05,5.1577627261358134e-05,6.523186878738409e-05,0.00011690339592991653
TECHM.NS,0.00013383238621614486,0.00011988689767650602,9.30939387991482e-05,6.753333227125984e-05,0.00010507816578797951,5.622311006476544e-05,0.00010270660091603087,0.00010885651335472596,8.85841587643749e-05,6.48846916502613e-05,8.074174112847472e-05,6.850041423876323e-05,6.0067081828028266e-05,6.623368825579033e-05,6.474252656888486e-05,7.561447558004019e-05,9.549475654242237e-05,0.00016053487977481224,6.614392491122115e-05,7.144120445087693e-05,0.00012778605157841118,5.994522394310182e-05,9.405422723915427e-05,9.32051460817607e-05,0.00016258824410047776,5.340065627879047e-05,7.025581003428735e-05,8.681228181226715e-05,8.580561410821885e-05,7.857112536709136e-05,5.513571206942358e-05,6.458810931550566e-05,8.39844313380199e-05,4.30738781243897e-05,9.017606198672092e-05,9.189378894940109e-05,0.00010049064447870977,8.215821510718369e-05,0.00010411730284310905,0.00012297584397172738,8.489108908153254e-05,0.00013432405371781214,0.0003555064576941623,7.190557229895162e-05,8.543106976787257e-05,8.82333626597685e-05,0.00014156592463523168
TITAN.NS,0.00016371395839440015,0.00013262785269419053,8.47887410217023e-05,0.00010219001710541968,0.0001374072844735476,9.786328769134146e-05,0.00014665945601316892,0.00015186381115869457,0.00012464136063060683,7.499627738559416e-05,0.00010173328360366342,8.597577639170807e-05,5.672074761108264e-05,7.452538059321838e-05,3.945378675749063e-05,0.00012604501595515048,0.00012762012148516197,5.978914863834168e-05,9.321829082639941e-05,0.00011279563985619566,0.0001528480868155514,7.484508158114068e-05,0.00013119277127557149,0.00013556693619251917,6.318905416115559e-05,7.475031268092641e-05,9.735981285180771e-05,0.00011339340601808344,0.00012243140392198242,0.00013189927380471416,8.121013088507695e-05,7.696703208796953e-05,8.505029287514156e-05,6.243251672870731e-05,9.722271822931291e-05,0.00012093651252559528,0.0001664593529900739,7.09942307833221e-05,0.00012722137901690822,0.00017994652574887749,0.0001259933914288337,6.036740484468692e-05,7.190557229895162e-05,0.0003768681085490178,0.00013120809834258796,0.00010556259030992253,6.318382009004413e-05
TRENT.NS,0.00018572002391617596,0.0001371404585775783,0.00010477126847080218,9.741749674812284e-05,0.00014367424135558265,9.437988093343541e-05,0.00015966171947650896,0.00017895251590043721,0.00012087749849539881,8.111281739931992e-05,0.0001165775450044737,8.36015598128128e-05,4.7788122699438274e-05,7.544657969925886e-05,4.962239572795563e-05,0.0001213689992008543,0.0001240835839455091,6.0121047134798664e-05,0.00010475017647627714,0.00010774423647153086,0.00015098345477357507,6.550823741520141e-05,0.00013723950548142936,0.00016562219874328982,6.758261285331571e-05,7.8753735032568e-05,0.0001085973487629393,0.00011965726343542472,0.00011976778935490386,0.00011591193824598863,6.614340073337996e-05,8.290608177992315e-05,9.112709269654136e-05,7.409941863464924e-05,0.00011553894688116174,0.0001297208510229183,0.00016626686194091113,7.140033946344885e-05,0.0001268588858427435,0.00016623560588484987,0.00012072352214611151,5.1577627261358134e-05,8.543106976787257e-05,0.00013120809834258796,0.00047841760053513916,0.00011249028305868744,6.32980329408364e-05
ULTRACEMCO.NS,0.00019735572841811947,0.00015874685884905356,0.0001036262805527318,0.0001195080181463343,0.00015827423720515393,9.764484869552093e-05,0.00015428470443129523,0.0001595737554345418,0.00013026981834558509,0.00010473901825498403,0.00012875858445817183,8.699553570801612e-05,6.400824456835778e-05,8.171241543029102e-05,6.580489752369136e-05,0.00013509375747148558,0.00019725180973328808,7.030828682357667e-05,0.00010209382270561204,0.00011178029170155735,0.00018422183581802233,7.640909447362179e-05,0.00016301538068730963,0.0001608109410078292,6.965984776093122e-05,7.47468621044266e-05,0.00010974287058818837,0.00014083422875623664,0.00013390553342650932,0.00013767520232132026,6.717551677019904e-05,8.611330756294746e-05,9.62332173683896e-05,6.440044852509447e-05,0.00010907250229484805,0.00016524280260770208,0.00016315336232662086,8.212149275783396e-05,0.00013537468419847775,0.00017596982634825317,0.00016044007845585564,6.523186878738409e-05,8.82333626597685e-05,0.00010556259030992253,0.00011249028305868744,0.0002991195907525356,7.565572902704065e-05
WIPRO.NS,0.00010476538485069854,8.224025355074587e-05,7.486489707547522e-05,5.513464093469294e-05,8.004800991447308e-05,6.020949486966527e-05,7.703008978231289e-05,7.688056917221715e-05,6.142720830139314e-05,4.956597454369636e-05,6.305538355721824e-05,5.199497375380077e-05,5.097697890120497e-05,6.393999615953095e-05,5.967903104366049e-05,5.308863885616722e-05,7.407242306523937e-05,0.00013843983746506392,6.019097582090604e-05,7.046607638338989e-05,0.00011566442002884212,5.212032337072319e-05,7.574929028322217e-05,8.474014823079199e-05,0.00013670023393580157,4.988095659193045e-05,5.4617758377961005e-05,6.893852351484299e-05,7.181969859300187e-05,6.453639858830138e-05,4.7546211216790235e-05,5.110465311867856e-05,7.988670061211832e-05,4.285280063636161e-05,7.119434464363653e-05,6.907406300192599e-05,7.460011148445959e-05,5.839397678199736e-05,7.173421892873244e-05,0.00011066758972985804,7.614399594902499e-05,0.00011690339592991653,0.00014156592463523168,6.318382009004413e-05,6.32980329408364e-05,7.565572902704065e-05,0.000254349995859128
